date,target_length,forecast_length,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-01-03,6638.715580075987,6726.920774284856,10.33559937511411,18.204073176261375,25.744881862116163,23.060816555996976,23.538576079546075,1.1429320104131662,1183923.0,130581.0,65875.0,70488.0,173404.0,1192022.0,38405.0,1189962.0,132178.0,94879.0,56825.0,132231.0,1212371.0,36252.0
2022-01-04,7318.238487397261,5969.656705572877,13.35502821016886,19.10586418480858,24.268501317536295,26.913629743251715,33.23455934019504,1.7853512896773702,1172614.0,103654.0,78643.0,65455.0,159057.0,1235816.0,39459.0,1166475.0,115289.0,87700.0,71635.0,136801.0,1240002.0,36796.0
2022-01-05,7922.981740829058,6059.2363953560825,14.19213539586777,18.15164800631228,21.384387332595676,23.30289627499842,27.19037853621153,2.394254302895149,1167772.0,102109.0,73306.0,52743.0,113725.0,1306532.0,38511.0,1147634.0,98787.0,91531.0,72855.0,127256.0,1278657.0,37978.0
2022-01-06,7559.523804665263,6100.000897343907,12.870252703002558,17.83246269547029,22.629131101533485,18.520469678966222,18.10944203272276,1.0223202360397314,1160270.0,102481.0,81464.0,56540.0,96954.0,1318556.0,38433.0,1153182.0,108063.0,84236.0,55910.0,94948.0,1320846.0,37513.0
2022-01-10,10023.22055637175,6607.246676092665,13.721915406738574,19.85342524406924,19.568266564890664,22.47927803247727,18.354647179239745,1.2088335057206483,1169217.0,119980.0,66161.0,59068.0,105921.0,1290690.0,43661.0,1167809.0,121230.0,86494.0,60701.0,80359.0,1295463.0,42642.0
2022-01-11,9443.751472919641,7714.245809540991,10.635050420499672,15.520108358026375,20.804977508049724,19.595079497669534,16.40849753236459,1.376967136179783,1185852.0,149040.0,84554.0,50067.0,84192.0,1258616.0,42377.0,1170797.0,153188.0,94796.0,51512.0,79289.0,1263343.0,41773.0
2022-01-12,7564.299453941371,8084.501689557484,21.786381613606295,17.25284610424679,21.570985003736872,26.979129296634795,24.08042589976461,10.140886470862153,1254832.0,115429.0,65726.0,43963.0,66045.0,1294144.0,14559.0,1201443.0,158448.0,106331.0,61921.0,61227.0,1224582.0,40746.0
2022-01-13,5353.233257294503,6126.320702497314,72.94526306806947,31.06595073737985,20.67485643977644,19.89246151729711,15.335787839716684,12.749577186665649,1017372.0,256425.0,180515.0,47038.0,70038.0,1234679.0,48631.0,1223965.0,122753.0,90596.0,56468.0,59428.0,1286938.0,14550.0
2022-01-18,7949.627447790275,7942.206271021688,22.369805547413346,25.587243497280433,35.73406974701302,37.92386298745098,25.590794753295736,3.444718334846657,1190764.0,127812.0,73905.0,99817.0,110529.0,1209448.0,42423.0,1174747.0,134066.0,135925.0,63194.0,76004.0,1225781.0,44981.0
2022-01-19,9487.325066048434,7031.6152544813585,20.637990724409455,22.16766618775776,25.303627167929708,31.88114747345546,22.983016042602465,1.4172859892938188,1179045.0,143827.0,87797.0,94218.0,93214.0,1214340.0,42257.0,1179998.0,132883.0,94971.0,84336.0,94787.0,1227639.0,40084.0
2022-01-20,9425.602194620968,6614.689280886024,21.594369631497113,25.154093030146708,32.83866845085653,28.014951877442062,24.11439051823398,2.8432509821742498,1133995.0,140464.0,83764.0,116028.0,101820.0,1233387.0,45240.0,1163444.0,128313.0,102140.0,81628.0,109576.0,1229259.0,40338.0
2022-01-24,8878.61334190923,8935.308868126222,24.454774630899564,32.98365180095247,49.3163602660024,51.481909753023864,52.69503751752229,2.329917569527837,1239784.0,201384.0,160371.0,80480.0,136093.0,996490.0,40096.0,1239751.0,187266.0,154593.0,58231.0,116842.0,1055730.0,42285.0
2022-01-25,10483.727265770845,8433.549416772234,34.477379240027055,29.93287549080819,42.81476651777935,47.386456530299604,39.70473795569845,1.844667924597155,1241986.0,208393.0,203037.0,76118.0,111646.0,974734.0,38784.0,1231055.0,178412.0,169808.0,74385.0,148432.0,1013902.0,38704.0
2022-01-26,11040.954754556353,8751.497684944174,24.666457293112874,29.408351880107684,48.868146601439726,37.08982051293587,31.458449766709712,1.9803641426756335,1250938.0,175489.0,201124.0,84344.0,129861.0,971578.0,41364.0,1222190.0,185165.0,159575.0,115050.0,136839.0,998794.0,37085.0
2022-01-27,10241.661248592856,8613.857028616861,25.991041716782675,43.75004530974451,54.821107817474214,42.33544100568779,30.53612343990486,11.257939777681159,1187685.0,180525.0,171642.0,111717.0,172751.0,1018437.0,11941.0,1228300.0,156931.0,144441.0,113421.0,159387.0,1012617.0,39601.0
2022-01-31,8684.629539831372,7935.3585079132135,17.424841877419045,21.46598566577586,19.037808752095206,24.018880261605734,27.102643125476,1.155911112397545,1215641.0,110033.0,107973.0,88800.0,139462.0,1166401.0,26388.0,1197507.0,131821.0,114005.0,64871.0,124045.0,1198520.0,23929.0
2022-02-01,9127.264099504324,7590.297541369088,21.332592746363485,21.911342927471875,21.38194920527039,26.55085006472106,26.757415985331445,5.3637674712831185,1249038.0,94164.0,84949.0,45276.0,159803.0,1183595.0,37873.0,1203297.0,130809.0,111417.0,59774.0,120572.0,1203883.0,24946.0
2022-02-02,9567.869221925745,7526.100535855663,15.638256496790083,21.71831370246038,22.642789499777606,18.733929738092325,31.360684313793048,2.3332008218006104,1201436.0,118642.0,74224.0,68013.0,130831.0,1219774.0,41778.0,1227576.0,118202.0,94657.0,41916.0,114036.0,1221912.0,36399.0
2022-02-03,8570.191985671874,7640.438630972297,12.830597360804235,17.390679956404103,17.792555848617166,15.46223626787689,25.59602565800635,1.2480226051115424,1198603.0,122746.0,63626.0,73991.0,116607.0,1237243.0,41882.0,1195413.0,125787.0,88419.0,64828.0,71502.0,1269273.0,39476.0
2022-02-07,6818.704432787704,6521.896387667209,44.73971823315037,27.263207406263213,27.36560372758401,26.62977030904149,23.627016871769207,3.0109750397140993,1280111.0,130482.0,103289.0,51346.0,90647.0,1152889.0,45934.0,1229739.0,176503.0,124579.0,50707.0,51748.0,1182883.0,38539.0
2022-02-08,8445.599056559306,7045.394908370817,24.576622953477447,26.716480590159016,31.644648755493435,33.77823223215024,40.05829734870311,10.647618630262714,1271744.0,171055.0,64267.0,54975.0,113626.0,1160794.0,18237.0,1263145.0,156567.0,114018.0,64926.0,74156.0,1138261.0,43625.0
2022-02-09,8717.487404207646,7142.685276272714,16.484307872509056,18.26747033358941,27.952239021334844,35.71236834274641,27.38148867006761,8.397640168311876,1290010.0,159421.0,108825.0,55786.0,120204.0,1079720.0,40732.0,1273893.0,168248.0,92535.0,70608.0,84276.0,1147307.0,17831.0
2022-02-10,9721.112908633388,7488.2548647881995,16.417764167778014,14.254752536671035,23.13889212328631,26.019033716792535,20.25601600180144,2.2833308621672903,1287536.0,161702.0,119489.0,69099.0,123524.0,1055145.0,38203.0,1290281.0,161384.0,129080.0,65921.0,103648.0,1065411.0,38973.0
2022-02-14,8345.73509552863,9521.08660944345,12.970197104748795,38.0315672337101,47.46130274329251,44.23609029598582,34.19572355945518,6.964344730184904,1184508.0,182311.0,95897.0,73072.0,104555.0,1192615.0,21740.0,1203051.0,182262.0,137563.0,91774.0,91440.0,1112267.0,36341.0
2022-02-15,13252.801651113246,7463.07719525855,22.716166958421052,36.13432887756142,48.43776714422298,41.875242100513574,32.74764287849555,6.638568207599433,1143274.0,196528.0,109848.0,99707.0,140508.0,1126760.0,38073.0,1180754.0,167098.0,119713.0,77099.0,79635.0,1209446.0,20953.0
2022-02-16,8908.211321655686,10293.19739524344,24.23499461696297,32.5579486304335,35.6142820912062,38.587386011844195,17.041791143929615,1.7749604102640413,1080051.0,218046.0,144744.0,61388.0,200651.0,1109702.0,40116.0,1142221.0,175252.0,143706.0,101184.0,114469.0,1141967.0,35899.0
2022-02-17,11051.237979783296,8755.616479970779,11.886284435350777,25.637347549898053,26.161023387951033,28.166518953067683,18.46638518305996,1.2791426208179342,1082230.0,216768.0,122545.0,113936.0,175632.0,1103984.0,39603.0,1088551.0,193177.0,152680.0,91261.0,160674.0,1130577.0,37778.0
2022-02-21,10481.407460617434,8532.539315504506,9.342641590433027,24.167348285292586,24.070872618390176,28.665284096819025,22.461007574295735,3.7451156477056213,1058964.0,157222.0,79484.0,71554.0,160628.0,1280490.0,46356.0,1064945.0,139838.0,111047.0,66492.0,132951.0,1301691.0,37734.0
2022-02-22,9053.727086301977,7664.399092452997,7.969869297784704,18.623371028252066,19.231267730688042,20.169624249865937,39.179465233290756,2.6447987367039474,1064748.0,146045.0,104389.0,60253.0,162364.0,1268857.0,48042.0,1053518.0,128968.0,113617.0,77178.0,123978.0,1314944.0,42495.0
2022-02-23,7759.005081426178,7747.791011438805,9.826968962592922,22.823637470663073,25.507136344844422,25.01741248027829,26.83851193508378,4.373457246149389,1066124.0,127453.0,138304.0,70077.0,121615.0,1278060.0,53065.0,1054123.0,145079.0,119335.0,75806.0,91927.0,1325703.0,42725.0
2022-02-24,7759.531993360763,7149.627447790204,16.859228287962196,25.499480983079618,27.552559022802036,22.653454302699895,28.76789533805784,2.3118413916456,1080786.0,125294.0,124714.0,79269.0,139738.0,1251426.0,53471.0,1065684.0,137476.0,155532.0,72565.0,63573.0,1311680.0,48188.0
2022-02-28,7130.623263708096,6105.610024378671,14.934595526949488,18.087649733058807,30.162981140706986,27.97671985613163,39.41297799070967,3.17660531361159,1118848.0,94477.0,146271.0,67471.0,194177.0,1175670.0,57784.0,1100800.0,109020.0,117388.0,73900.0,200615.0,1201883.0,51092.0
2022-03-01,6791.733870039233,6807.790831969923,9.426717558482977,11.77128082374041,23.253265878067598,19.260536895573225,28.38192812010075,2.2032706149898917,1128849.0,96746.0,126702.0,69176.0,201887.0,1174010.0,57328.0,1108351.0,113875.0,136855.0,74834.0,146646.0,1221295.0,52842.0
2022-03-02,9104.79815411384,6112.272975282551,24.53723633169044,27.530102522656954,32.869881791471535,32.81112475858649,47.88585905546421,3.232759554529041,1091000.0,145159.0,89546.0,86079.0,166721.0,1223505.0,52688.0,1114074.0,106744.0,123608.0,70698.0,149839.0,1236397.0,53338.0
2022-03-03,8843.037656739363,6881.565435225545,14.09140877038394,20.86224311881314,23.08280034437523,22.195755468593664,21.6393399798896,2.385086576138663,1095402.0,129287.0,85263.0,81174.0,168535.0,1242358.0,52679.0,1093678.0,132680.0,101400.0,76117.0,135320.0,1267494.0,48009.0
2022-03-07,11543.434985296766,6915.382715062014,16.86488498341824,28.994907523565875,31.29260864235091,29.63303219451454,28.062031823271756,1.9908886662438572,1136774.0,165800.0,90754.0,55067.0,85487.0,1269457.0,51359.0,1109660.0,149152.0,96784.0,61364.0,108151.0,1282214.0,47373.0
2022-03-08,10094.28152291588,7430.296495348539,4.489949022429857,23.25208437355091,26.6958790247563,26.881928708559578,23.310224899739435,1.915261462700656,1139602.0,173365.0,63277.0,62886.0,81234.0,1283005.0,51329.0,1132426.0,152822.0,103274.0,72050.0,100982.0,1245819.0,47325.0
2022-03-09,9400.29057816307,8087.7037457048,16.905128431003725,25.25714844249197,38.05459248705365,35.1712143196503,30.167705146803335,2.8678243678874202,1163595.0,175882.0,115835.0,46413.0,67908.0,1234810.0,50255.0,1143158.0,177671.0,105246.0,73627.0,73589.0,1235066.0,46341.0
2022-03-10,9060.419474457407,6847.045665965908,12.689560607887863,28.170832214835052,38.63246640351206,46.41430332345997,54.015621863320426,2.035526786930818,1153392.0,210624.0,114958.0,83193.0,103357.0,1140891.0,48283.0,1154875.0,169895.0,131452.0,78339.0,79638.0,1193493.0,47006.0
2022-03-14,7511.584771209362,7337.809121933235,15.12098128542076,16.232111249784463,38.896943960479206,29.71764234140134,27.426606980603495,2.7092343590325694,1252266.0,136733.0,121308.0,90601.0,93926.0,1108846.0,51018.0,1261102.0,122768.0,145970.0,85594.0,85810.0,1108453.0,45001.0
2022-03-15,9547.343356011672,6804.742058734683,21.228568296001598,35.03274838599241,51.58300146244948,44.77597639322775,44.510167264888025,2.5436405086423073,1248798.0,189690.0,162806.0,49997.0,83513.0,1071407.0,48487.0,1241747.0,138596.0,133912.0,98062.0,97760.0,1097337.0,47284.0
2022-03-16,8410.142166416048,7540.106632510058,4.414586996530312,21.19629672723626,34.64692062389496,32.62468744974353,30.07082009284125,1.5980421201979742,1243960.0,185052.0,165232.0,85039.0,64374.0,1064098.0,46943.0,1240211.0,172653.0,180616.0,60020.0,91625.0,1064633.0,44940.0
2022-03-17,11918.9984771578,6933.772542006723,30.81364540761973,46.0068426348986,43.97722636195156,38.88123069586217,31.933698069235767,2.649583194233576,1306516.0,201379.0,163294.0,72672.0,54020.0,1012075.0,44742.0,1230324.0,167172.0,179966.0,89231.0,83636.0,1060898.0,43471.0
2022-03-21,11114.386212061438,10464.246168478736,16.555297222320533,34.92584557094221,45.71165977538542,44.58267113718306,37.6453962709524,2.0151800471742907,1230911.0,202443.0,164973.0,74803.0,138881.0,1000020.0,42667.0,1238447.0,180489.0,160999.0,77574.0,138959.0,1019156.0,39074.0
2022-03-22,12185.491947227541,9222.731270384122,30.801866452399814,39.9096980388747,47.371452869123424,44.12068117456503,49.99613298554551,2.233468671332021,1187802.0,210863.0,130480.0,77606.0,197296.0,1010492.0,40159.0,1214904.0,161005.0,169048.0,94572.0,139688.0,1036685.0,38796.0
2022-03-23,13066.820987097011,9204.436897868885,17.24800562326155,25.543397070779488,27.551979328784793,28.32717486867809,39.12473159592033,2.4823762919607066,1166886.0,190647.0,117010.0,83530.0,152023.0,1105752.0,38850.0,1174433.0,161799.0,154498.0,85065.0,196302.0,1045402.0,37199.0
2022-03-24,13050.035236553145,9311.324199496694,24.343619279016615,32.22144059829192,41.061982938762974,37.39012336486596,34.137225716859675,1.513537099294997,1108005.0,181402.0,94402.0,98948.0,154246.0,1179643.0,38052.0,1155093.0,153972.0,139844.0,79684.0,160706.0,1129064.0,36335.0
2022-03-28,7907.29440330752,7462.715759544781,21.273417145609677,29.302205030532956,28.323822587269692,35.31060601437968,27.70816321476422,1.3469246007177051,1004903.0,169499.0,151465.0,101200.0,191380.0,1199166.0,37085.0,1053820.0,162881.0,126853.0,91778.0,162023.0,1221506.0,35837.0
2022-03-29,8275.194944264686,7052.619259094709,23.80833059967781,31.423820400588944,36.11602078161212,40.49678551688512,31.705889006402266,1.5524650001190896,1030747.0,174206.0,129981.0,100576.0,123725.0,1256421.0,39042.0,1005285.0,154757.0,162999.0,90967.0,167862.0,1237446.0,35382.0
2022-03-30,8489.129973107243,6474.488270759213,11.434823932021763,20.00019257865431,35.7164839318357,39.323381924157,23.656983559398412,1.498006554840595,1041556.0,138515.0,111575.0,96781.0,163295.0,1263234.0,39742.0,1029392.0,148197.0,134276.0,93029.0,139513.0,1273136.0,37155.0
2022-03-31,6877.029288574974,6521.250680706012,7.050095149856481,18.54284823943084,26.485416498850416,37.2884033050085,15.98407675541082,2.1437051257193818,1044155.0,128477.0,95582.0,68250.0,222520.0,1256652.0,39062.0,1040002.0,125364.0,121420.0,96552.0,154636.0,1278828.0,37896.0
2022-04-04,7222.965363438063,5698.217059372313,12.512744023338389,13.169171827456271,21.72400819508802,23.205129033018114,87.66463740426619,2.785466480526145,1099966.0,107522.0,106581.0,53793.0,148096.0,1279702.0,59038.0,1076140.0,123647.0,119637.0,55912.0,197607.0,1228768.0,52987.0
2022-04-05,7383.362333057732,6064.106453041169,14.59934953281562,18.706281320258505,44.578216955896536,36.8409623193363,34.3340158239845,3.083502888681474,1070329.0,119166.0,139020.0,59826.0,75001.0,1332988.0,58368.0,1096124.0,109818.0,109771.0,62600.0,102531.0,1320680.0,53174.0
2022-04-06,8814.510744804757,5921.354144362182,11.686581695289506,17.195947707109557,35.12865646118612,33.91896648989663,21.101844460110993,3.860218355648057,1061378.0,120154.0,86205.0,77308.0,113943.0,1337717.0,57993.0,1069542.0,120951.0,130649.0,73914.0,65392.0,1342200.0,52050.0
2022-04-07,8133.460925548881,6209.421207560685,6.669260700680192,15.121228538133492,22.660031545331073,22.525424900652794,18.302349150175367,2.2214250897986036,1053398.0,124422.0,83339.0,63172.0,129389.0,1342783.0,58195.0,1061971.0,121226.0,104047.0,63762.0,111820.0,1338452.0,53420.0
2022-04-11,7177.853711086385,6097.803891830491,15.852218927059614,22.713697585054245,28.44405519134391,26.50914968446217,27.212215186861044,12.475379975134848,1147796.0,84707.0,143050.0,62362.0,94459.0,1259589.0,62735.0,1134594.0,122399.0,136969.0,63230.0,77344.0,1288088.0,32074.0
2022-04-12,6512.464750693376,5804.448552771133,17.426218431634464,21.016020996150537,31.821483475281234,19.110603958085346,17.117401355123693,11.808726077947414,1127197.0,93390.0,125469.0,99637.0,90327.0,1279845.0,38833.0,1108771.0,116002.0,140611.0,66251.0,88575.0,1276169.0,58319.0
2022-04-19,7431.873047070184,5579.0049019572125,10.31433029824529,16.143030265923848,21.65382279290306,22.482525334950783,22.145964149291554,1.6498642084733597,1151106.0,106696.0,53741.0,46982.0,94501.0,1348238.0,53434.0,1139650.0,115546.0,85048.0,45550.0,78823.0,1338702.0,51379.0
2022-04-20,6921.616121033112,5831.486178718096,9.511871785899793,21.66883961100971,29.37099775679847,24.66025191273816,25.295868955530953,1.7294696280640995,1147837.0,101057.0,70654.0,45826.0,76692.0,1360429.0,52203.0,1144777.0,105264.0,89187.0,39838.0,76651.0,1347953.0,51028.0
2022-04-21,8765.997072199518,5498.57135241107,12.024290156904822,15.301663269234195,19.23901972415551,24.073844693826416,23.61830848798557,2.488735773036643,1137741.0,117640.0,58141.0,42852.0,83900.0,1362124.0,52300.0,1132167.0,106010.0,83465.0,49983.0,73664.0,1359478.0,49931.0
2022-04-25,6171.299274472527,5053.723589302546,20.327853814013704,20.51507948448219,26.72039696079654,25.571472765398486,26.586478599280884,2.6059906401088266,1068859.0,95369.0,79727.0,50964.0,153692.0,1357986.0,48101.0,1081789.0,104599.0,86587.0,51965.0,110964.0,1372352.0,46442.0
2022-04-26,6180.240399969465,4761.195631347411,12.493051655359983,15.108747519733459,24.117852213664055,24.787453520215657,33.523414752202825,2.342973270630273,1039311.0,104477.0,80599.0,61748.0,117135.0,1401077.0,50351.0,1055019.0,97914.0,93933.0,59251.0,107084.0,1395251.0,46246.0
2022-04-27,6129.914498161653,5064.652521490656,10.67145820795885,12.025303250942214,29.88588390039908,32.37001552673012,38.99377156431913,1.8152411453053148,1028084.0,107159.0,94837.0,55826.0,95646.0,1422007.0,51139.0,1022105.0,106703.0,87551.0,63699.0,108534.0,1417355.0,48751.0
